addr	block	size
0x5AaAEF91F93bE4dE932b8e7324aBBF9f26DAa706	11006109	0.1
0xA24ecdbA365338dFD810418e2BF52045DdC2Ad38	11008582	10
0xA24ecdbA365338dFD810418e2BF52045DdC2Ad38	11008591	10
0x2b652b5B2323DF4C46D44673C9662cDcfc2a6E45	11009090	10
0x2b652b5B2323DF4C46D44673C9662cDcfc2a6E45	11009311	10
0x3ad174B6a80575268e6736bC6F27E6d253910e41	11009159	10
0x3ad174B6a80575268e6736bC6F27E6d253910e41	11009750	10
0x3ad174B6a80575268e6736bC6F27E6d253910e41	11078896	10
0x3ad174B6a80575268e6736bC6F27E6d253910e41	11398103	10
0x3ad174B6a80575268e6736bC6F27E6d253910e41	11398116	10
0xb13522541462CAD3C05409060B1Ecee8a83279fB	11009498	10
0xb13522541462CAD3C05409060B1Ecee8a83279fB	11011577	10
0xb13522541462CAD3C05409060B1Ecee8a83279fB	11018684	10
0xb13522541462CAD3C05409060B1Ecee8a83279fB	11044125	10
0xb13522541462CAD3C05409060B1Ecee8a83279fB	11044126	10
0xb13522541462CAD3C05409060B1Ecee8a83279fB	11050705	10
0xb13522541462CAD3C05409060B1Ecee8a83279fB	11050735	100
0x215275AEaD681A4C7202f39edAb1c76d0d96E821	11010107	10
0x256f403f50BE8DC9d0A929B65F09205Bdc8A2024	11011035	10
0x256f403f50BE8DC9d0A929B65F09205Bdc8A2024	11011035	0.1
0x87983f844D308875430c21DF01B919A953901436	11011359	10
0x87983f844D308875430c21DF01B919A953901436	11011444	10
0x1634505Ed8C10942d363fd1f1620dA475e1AF725	11012953	10
0x1634505Ed8C10942d363fd1f1620dA475e1AF725	11013131	10
0x03CD01Aa64E16922ED79495190f3fb7B67bf6Dbf	11013086	10
0x2364FF631B97d71D33C8F0fD4ce2047e43584570	11013140	10
0x2364FF631B97d71D33C8F0fD4ce2047e43584570	11013140	10
0x2364FF631B97d71D33C8F0fD4ce2047e43584570	11013140	10
0xb9bE60993D6501e5b1316D65837Fc110dF0Dd187	11013151	10
0xb9bE60993D6501e5b1316D65837Fc110dF0Dd187	10138918	100
0xb9bE60993D6501e5b1316D65837Fc110dF0Dd187	10138942	100
0xb9bE60993D6501e5b1316D65837Fc110dF0Dd187	10138953	100
0xb9bE60993D6501e5b1316D65837Fc110dF0Dd187	10138959	100
0xb9bE60993D6501e5b1316D65837Fc110dF0Dd187	10138969	100
0xF3C47daE7fC89138bE71349FEbab1e39BaF14aFc	11013876	10
0xF3C47daE7fC89138bE71349FEbab1e39BaF14aFc	11013882	10
0xF3C47daE7fC89138bE71349FEbab1e39BaF14aFc	11013887	10
0xF3C47daE7fC89138bE71349FEbab1e39BaF14aFc	11013892	10
0xaC6970CDf4d88b60d13727B9B1f39ACeda95F673	11014973	10
0xaC6970CDf4d88b60d13727B9B1f39ACeda95F673	11015026	10
0xaC6970CDf4d88b60d13727B9B1f39ACeda95F673	11015026	10
0xaC6970CDf4d88b60d13727B9B1f39ACeda95F673	11015032	10
0xAfcdF59c776a82a039451249b593FE6FFBcad351	11016672	10
0x21De9Bd403c647529D8279aCaB42E9926Ec0CC96	11017033	10
0x4d1Dcf15AcBC0b69aED7b0d87BDA5Cbc66C48184	11017837	10
0x4d1Dcf15AcBC0b69aED7b0d87BDA5Cbc66C48184	11017844	10
0x4d1Dcf15AcBC0b69aED7b0d87BDA5Cbc66C48184	11341939	10
0x4d1Dcf15AcBC0b69aED7b0d87BDA5Cbc66C48184	11341939	10
0x4d1Dcf15AcBC0b69aED7b0d87BDA5Cbc66C48184	11316257	100
0x4d1Dcf15AcBC0b69aED7b0d87BDA5Cbc66C48184	11316257	100
0x4d1Dcf15AcBC0b69aED7b0d87BDA5Cbc66C48184	11316261	100
0x4d1Dcf15AcBC0b69aED7b0d87BDA5Cbc66C48184	11316386	100
0x4d1Dcf15AcBC0b69aED7b0d87BDA5Cbc66C48184	11341930	100
0xCB68087552803984048452778Bb1c04dffBDE471	11018122	10
0xCB68087552803984048452778Bb1c04dffBDE471	11057637	10
0xCB68087552803984048452778Bb1c04dffBDE471	11057653	10
0xCB68087552803984048452778Bb1c04dffBDE471	11057664	10
0xCB68087552803984048452778Bb1c04dffBDE471	11057680	10
0xCB68087552803984048452778Bb1c04dffBDE471	11057691	10
0xCB68087552803984048452778Bb1c04dffBDE471	11057722	10
0xCB68087552803984048452778Bb1c04dffBDE471	11051304	0.1
0xe20A4f1E92DC89C17388886d37B2ed58f07e2F29	11018155	10
0xe20A4f1E92DC89C17388886d37B2ed58f07e2F29	11093554	10
0xe20A4f1E92DC89C17388886d37B2ed58f07e2F29	11336586	10
0x2fF68C0fdbC805b3C8A70F8884D1C59BAEEb200c	11019638	10
0x2fF68C0fdbC805b3C8A70F8884D1C59BAEEb200c	11019645	10
0x2fF68C0fdbC805b3C8A70F8884D1C59BAEEb200c	11193761	10
0x2fF68C0fdbC805b3C8A70F8884D1C59BAEEb200c	11368085	100
0xB3e8D332eF4730E6E6d37bA9885EDD515506B19f	11019645	10
0x69b38da50A977Dc61C7571c9DC8192Ea1A884DCB	11020777	10
0x0065BaC24cE57aa77a676193e9A9A2BBeEaA3313	11020828	10
0x0065BaC24cE57aa77a676193e9A9A2BBeEaA3313	11022600	10
0x0065BaC24cE57aa77a676193e9A9A2BBeEaA3313	11023529	10
0x0065BaC24cE57aa77a676193e9A9A2BBeEaA3313	11023536	10
0x0065BaC24cE57aa77a676193e9A9A2BBeEaA3313	11023550	10
0x0065BaC24cE57aa77a676193e9A9A2BBeEaA3313	11023606	10
0x0065BaC24cE57aa77a676193e9A9A2BBeEaA3313	11023623	10
0x0065BaC24cE57aa77a676193e9A9A2BBeEaA3313	11031028	10
0x0065BaC24cE57aa77a676193e9A9A2BBeEaA3313	11031040	10
0x0065BaC24cE57aa77a676193e9A9A2BBeEaA3313	11031062	10
0x0065BaC24cE57aa77a676193e9A9A2BBeEaA3313	11031231	10
0x0065BaC24cE57aa77a676193e9A9A2BBeEaA3313	11031237	10
0x0065BaC24cE57aa77a676193e9A9A2BBeEaA3313	11032556	10
0x0065BaC24cE57aa77a676193e9A9A2BBeEaA3313	11032566	10
0x0065BaC24cE57aa77a676193e9A9A2BBeEaA3313	11032569	10
0x0065BaC24cE57aa77a676193e9A9A2BBeEaA3313	11057669	10
0x0065BaC24cE57aa77a676193e9A9A2BBeEaA3313	11057684	10
0x0065BaC24cE57aa77a676193e9A9A2BBeEaA3313	11149365	10
0x0065BaC24cE57aa77a676193e9A9A2BBeEaA3313	11149377	10
0x0065BaC24cE57aa77a676193e9A9A2BBeEaA3313	11038937	100
0x0065BaC24cE57aa77a676193e9A9A2BBeEaA3313	11051566	100
0x0065BaC24cE57aa77a676193e9A9A2BBeEaA3313	11057657	100
0x0065BaC24cE57aa77a676193e9A9A2BBeEaA3313	11103229	100
0x0065BaC24cE57aa77a676193e9A9A2BBeEaA3313	11116156	100
0x0065BaC24cE57aa77a676193e9A9A2BBeEaA3313	11277950	100
0x0065BaC24cE57aa77a676193e9A9A2BBeEaA3313	11278675	100
0xbdfA7Ce46D3eba7cA9f0c885d4763863297a9F6f	11022438	10
0x15e56b67da933EE80750d9Ca674575e14CDf1125	11022750	10
0x32cFA234987F9Da165E2BCafE87b48Bc15596FB0	11023258	10
0x32cFA234987F9Da165E2BCafE87b48Bc15596FB0	11018464	0.1
0x96FA266108150305dF209e8c4Cc6a363F0a0b04a	11023456	10
0x96FA266108150305dF209e8c4Cc6a363F0a0b04a	11023507	10
0x1625481cb0EB27997A873E060cF9D18cE5025774	11023890	10
0x33DEf536d0C722E086E63Bb139F74f41f7dcf8B4	11023978	10
0xE3D0885b13f708F2B0cc1c061895F95B6CEF9314	11025909	10
0xE3D0885b13f708F2B0cc1c061895F95B6CEF9314	11025917	10
0x06dD346B70720a012d227bc2cfC6F9B749f51085	11026431	10
0x06dD346B70720a012d227bc2cfC6F9B749f51085	11026482	10
0x06dD346B70720a012d227bc2cfC6F9B749f51085	11026482	10
0x06dD346B70720a012d227bc2cfC6F9B749f51085	11026484	10
0x06dD346B70720a012d227bc2cfC6F9B749f51085	11026485	10
0x06dD346B70720a012d227bc2cfC6F9B749f51085	11026486	10
0x06dD346B70720a012d227bc2cfC6F9B749f51085	11026339	100
0x06dD346B70720a012d227bc2cfC6F9B749f51085	11026371	100
0x06dD346B70720a012d227bc2cfC6F9B749f51085	11026393	100
0x06dD346B70720a012d227bc2cfC6F9B749f51085	11026400	100
0x06dD346B70720a012d227bc2cfC6F9B749f51085	11026403	100
0xb0D9DBDDC0196f2930dCa47B8a41F6662F771498	11028109	10
0xb0D9DBDDC0196f2930dCa47B8a41F6662F771498	11090773	100
0xdE90666589B51D3D27C4378ed74Dc27bebe49216	11028462	10
0xdE90666589B51D3D27C4378ed74Dc27bebe49216	11028478	10
0xdE90666589B51D3D27C4378ed74Dc27bebe49216	11028492	10
0xdE90666589B51D3D27C4378ed74Dc27bebe49216	11028500	10
0xdE90666589B51D3D27C4378ed74Dc27bebe49216	11028506	10
0xdE90666589B51D3D27C4378ed74Dc27bebe49216	11028511	10
0x37427767F17Ac6C8D44c608caD991Aa77364faDE	11028665	10
0x37427767F17Ac6C8D44c608caD991Aa77364faDE	11044114	10
0x3692D38Ed04F48A5e19Da11ddAf43E9e55638a98	11029084	10
0x3692D38Ed04F48A5e19Da11ddAf43E9e55638a98	11034902	10
0x0B4E40B69FE7Cfa3A965BF2F0A93DF80cf829E66	11029234	10
0x0B4E40B69FE7Cfa3A965BF2F0A93DF80cf829E66	11029235	10
0x6c3c97E4C7d11Dc5bd4388d78335e257B27D36Df	11030421	10
0xD545a65514809f89F6e63ADa431Ce74D090E55b2	11030494	10
0xD545a65514809f89F6e63ADa431Ce74D090E55b2	11030526	10
0xD545a65514809f89F6e63ADa431Ce74D090E55b2	11030457	100
0xD545a65514809f89F6e63ADa431Ce74D090E55b2	11030469	100
0xD02bE9620586f5eF0946549bFedd6096819d3AdC	11032890	10
0x66cF9dF8A187d228030A0Cb3A9BdFDD7B96F6CD6	11033139	10
0x66cF9dF8A187d228030A0Cb3A9BdFDD7B96F6CD6	11033151	10
0xf5bd69EEb7ad7622f23bD54478998f59dd5e6E6C	11033243	10
0xA0F0AAF5fb31E3a0D20074c22f7c4238479d04F2	11033332	10
0xA0F0AAF5fb31E3a0D20074c22f7c4238479d04F2	11033347	10
0xA0F0AAF5fb31E3a0D20074c22f7c4238479d04F2	11033302	100
0xa10Bd46743cDB6693ABD1482A44FD5D3b7F8A1ae	11034425	10
0x400EA02Eee7Bf6D76123E08B78460d71199Ed4a9	11035235	10
0x400EA02Eee7Bf6D76123E08B78460d71199Ed4a9	11035253	10
0x400EA02Eee7Bf6D76123E08B78460d71199Ed4a9	11035261	10
0x53e0B897EAE600B2F6855FCe4a42482E9229D2c2	11036068	10
0x7F6C7551CC65Bdd811cA4E026C71f41E8fcb71d5	11036555	10
0x7F6C7551CC65Bdd811cA4E026C71f41E8fcb71d5	11036561	10
0xE9DD941b223F6d40fd0352F779d72846378FC00d	11036591	10
0xE9DD941b223F6d40fd0352F779d72846378FC00d	11036599	10
0xE9DD941b223F6d40fd0352F779d72846378FC00d	11036607	10
0xE9DD941b223F6d40fd0352F779d72846378FC00d	11036609	10
0xE9DD941b223F6d40fd0352F779d72846378FC00d	11036623	10
0xE9DD941b223F6d40fd0352F779d72846378FC00d	11036808	10
0xE9DD941b223F6d40fd0352F779d72846378FC00d	11036815	10
0xE9DD941b223F6d40fd0352F779d72846378FC00d	11036818	10
0xE9DD941b223F6d40fd0352F779d72846378FC00d	11036824	10
0xE9DD941b223F6d40fd0352F779d72846378FC00d	11036827	10
0xE9DD941b223F6d40fd0352F779d72846378FC00d	10774926	0.1
0xE9DD941b223F6d40fd0352F779d72846378FC00d	10775905	0.1
0x5Ca4753424a7611B2CAFc01841D34eb546596936	11037136	10
0x9d70472Bc71840384237Cd89D95ee785Ee0e58A0	11037579	10
0x390e817d1C8f764Dd4228D67DfBE85eE5De2FbCF	11037822	10
0x390e817d1C8f764Dd4228D67DfBE85eE5De2FbCF	11038089	100
0x025Bf0b26099c10B3F90f3a040703064FAf84aC2	11038320	10
0x0F8e4D9463f64De22854302F9164392Ab818d307	11038730	10
0x75B8306d80e751b3F05C8B61482119462280193a	11039818	10
0x75B8306d80e751b3F05C8B61482119462280193a	11039827	10
0xfe802a3Fbf3B37728309E8a32441B435AD2335Db	11040520	10
0xfe802a3Fbf3B37728309E8a32441B435AD2335Db	11040771	10
0xB2398330970C7cAd95535D076BA3f64Cc6aFd43d	11040956	10
0xB2398330970C7cAd95535D076BA3f64Cc6aFd43d	11224217	10
0x90D88f7505e11c7eB44a93049E50c07f93cBc43D	11041582	10
0x90D88f7505e11c7eB44a93049E50c07f93cBc43D	11044910	10
0x90D88f7505e11c7eB44a93049E50c07f93cBc43D	11044914	10
0x90D88f7505e11c7eB44a93049E50c07f93cBc43D	11044918	10
0x90D88f7505e11c7eB44a93049E50c07f93cBc43D	11044920	10
0x90D88f7505e11c7eB44a93049E50c07f93cBc43D	11044923	10
0x90D88f7505e11c7eB44a93049E50c07f93cBc43D	11044869	100
0x3f1D70B14470e02810875dE32C4Ecf29A1466884	11041823	10
0x3f1D70B14470e02810875dE32C4Ecf29A1466884	11041829	10
0x3f1D70B14470e02810875dE32C4Ecf29A1466884	11041846	0.1
0x71129E1279006C317bAa755A4AB08Cf3C867133b	11042109	10
0x71129E1279006C317bAa755A4AB08Cf3C867133b	11160681	10
0x2D0Af24E0adF9F2726aeB8c5e818B78e914c72BE	11042914	10
0x402789075377a714f100472f783a65f962f7E020	11043275	10
0x7f33f98AB477cB065074C77cb3C565aDc4B39B29	11044236	10
0x63C7bE09C0b30f36aeDb24e6C8E9c2d63fea8d56	11045677	10
0x4D3fc3ECDf66bF1ba88cdD8509331bd45968aff6	11046731	10
0x4D3fc3ECDf66bF1ba88cdD8509331bd45968aff6	11046739	10
0x91C08151497a76ECffA9D7510e258f73DAB62107	11046756	10
0x91C08151497a76ECffA9D7510e258f73DAB62107	11055528	10
0x91C08151497a76ECffA9D7510e258f73DAB62107	11055548	10
0x91C08151497a76ECffA9D7510e258f73DAB62107	11055555	10
0x498F75287F9318f1E0A6acC6B1642F0cedd8c5D8	11047075	10
0x3C92b6404bdb91463742718E9a2403E1cE2154d7	11047512	10
0x3C92b6404bdb91463742718E9a2403E1cE2154d7	11047526	10
0x3C92b6404bdb91463742718E9a2403E1cE2154d7	11047534	10
0x7117fb4E85286c159EFa691a7699587Ccd01E26E	11048630	10
0xBe51DDD7E3ABD220507387eD6CDD92072A867D8F	11048636	10
0xDEC99a7783d250614702cF20274F0Fef00840573	11049050	10
0x076dE9F3AcD4E8dDB21c766d0FF4E244A2808226	11049360	10
0x70C64083523A615bAeD19c73b53c8c09339F9efE	11049727	10
0x70C64083523A615bAeD19c73b53c8c09339F9efE	11089802	100
0x70C64083523A615bAeD19c73b53c8c09339F9efE	11091318	100
0x401B5ee51C4834e30bEb441078Ba5843861464f2	11049933	10
0x401B5ee51C4834e30bEb441078Ba5843861464f2	11049956	10
0xbB5Cb23d4eCCc7ddaE38392B2A35234141D5792F	11049985	10
0xE54cC2A4C440308703B7007152C27bD10807Aab1	11050090	10
0x6E5297d3855662904B29d50B5C97Ecc0dd0162Fc	11050133	10
0x6E5297d3855662904B29d50B5C97Ecc0dd0162Fc	11050145	10
0x6E5297d3855662904B29d50B5C97Ecc0dd0162Fc	11050501	10
0x6E5297d3855662904B29d50B5C97Ecc0dd0162Fc	11059464	100
0x780428cc5e657B59a78449e6FbfeF97116de19B7	11050520	10
0x780428cc5e657B59a78449e6FbfeF97116de19B7	11050529	10
0xeA55FcfEfEC268Af250495bDd89919F8e6b562E9	11051659	10
0xEfF8803cA3D9aa73883f05421fe8B793669c7752	11055435	10
0xEfF8803cA3D9aa73883f05421fe8B793669c7752	11055440	10
0xEfF8803cA3D9aa73883f05421fe8B793669c7752	11055443	10
0xEfF8803cA3D9aa73883f05421fe8B793669c7752	11055445	10
0xE8953633FEf1aE04ab2336A874aCCa55F3a668bD	11056234	10
0x7187c6830A2A6b0413c5941c650fB6004F6A7BE2	11056679	10
0x7187c6830A2A6b0413c5941c650fB6004F6A7BE2	11056695	0.1
0x7187c6830A2A6b0413c5941c650fB6004F6A7BE2	11056700	0.1
0x3781E57863f00A2eBf77A8a7e47987C46474C9c9	11059013	10
0x3781E57863f00A2eBf77A8a7e47987C46474C9c9	11059123	100
0x3781E57863f00A2eBf77A8a7e47987C46474C9c9	11059201	100
0x3781E57863f00A2eBf77A8a7e47987C46474C9c9	11059549	100
0x3781E57863f00A2eBf77A8a7e47987C46474C9c9	11060360	100
0x3781E57863f00A2eBf77A8a7e47987C46474C9c9	11060637	100
0x3781E57863f00A2eBf77A8a7e47987C46474C9c9	11060748	100
0x3781E57863f00A2eBf77A8a7e47987C46474C9c9	11060916	100
0x3781E57863f00A2eBf77A8a7e47987C46474C9c9	11060918	100
0x3781E57863f00A2eBf77A8a7e47987C46474C9c9	11061125	100
0x3781E57863f00A2eBf77A8a7e47987C46474C9c9	11061238	100
0x3781E57863f00A2eBf77A8a7e47987C46474C9c9	11061422	100
0x3781E57863f00A2eBf77A8a7e47987C46474C9c9	11061599	100
0x3781E57863f00A2eBf77A8a7e47987C46474C9c9	11061805	100
0x3781E57863f00A2eBf77A8a7e47987C46474C9c9	11061807	100
0x3781E57863f00A2eBf77A8a7e47987C46474C9c9	11061951	100
0x3781E57863f00A2eBf77A8a7e47987C46474C9c9	11061957	100
0x3781E57863f00A2eBf77A8a7e47987C46474C9c9	11062013	100
0x3781E57863f00A2eBf77A8a7e47987C46474C9c9	11062018	100
0x3781E57863f00A2eBf77A8a7e47987C46474C9c9	11062051	100
0x3781E57863f00A2eBf77A8a7e47987C46474C9c9	11062052	100
0x3781E57863f00A2eBf77A8a7e47987C46474C9c9	11062258	100
0x3781E57863f00A2eBf77A8a7e47987C46474C9c9	11062460	100
0x3781E57863f00A2eBf77A8a7e47987C46474C9c9	11062463	100
0x3781E57863f00A2eBf77A8a7e47987C46474C9c9	11062478	100
0x3781E57863f00A2eBf77A8a7e47987C46474C9c9	11062566	100
0x3781E57863f00A2eBf77A8a7e47987C46474C9c9	11062569	100
0x3781E57863f00A2eBf77A8a7e47987C46474C9c9	11062576	100
0x3781E57863f00A2eBf77A8a7e47987C46474C9c9	11062654	100
0x3781E57863f00A2eBf77A8a7e47987C46474C9c9	11062657	100
0x3781E57863f00A2eBf77A8a7e47987C46474C9c9	11062901	100
0x6e3AA85dB95BBA36276a37ED93B12B7AB0782aFB	11059044	10
0xf66F7E049BB149DCf9F9C01dBd11d2759bEE768a	11062039	10
0xf66F7E049BB149DCf9F9C01dBd11d2759bEE768a	11062046	10
0xf66F7E049BB149DCf9F9C01dBd11d2759bEE768a	11062051	10
0xf66F7E049BB149DCf9F9C01dBd11d2759bEE768a	11062055	10
0xf66F7E049BB149DCf9F9C01dBd11d2759bEE768a	11062061	10
0xf66F7E049BB149DCf9F9C01dBd11d2759bEE768a	11050643	100
0xf66F7E049BB149DCf9F9C01dBd11d2759bEE768a	11050659	100
0xf66F7E049BB149DCf9F9C01dBd11d2759bEE768a	11050671	100
0xf66F7E049BB149DCf9F9C01dBd11d2759bEE768a	11062034	100
0x3a1e272d49F8CAAB5BDE99dd91977dD250623dAA	11062118	10
0x37206A47FC78cFC20e5Ffc8598ccBe114bc4877c	11063828	10
0x90419171A36a79FecFf55Bce7F2DF99c9829F625	11066970	10
0xAa79cbBf25C3d65ce682A23276a3B8e50068a16B	11066989	10
0xAa79cbBf25C3d65ce682A23276a3B8e50068a16B	11068240	10
0xAa79cbBf25C3d65ce682A23276a3B8e50068a16B	11068240	10
0x8E3167D6aD6fda43392C5F54E48b478e0f95F18E	11067265	10
0x8E3167D6aD6fda43392C5F54E48b478e0f95F18E	11067289	10
0x8E3167D6aD6fda43392C5F54E48b478e0f95F18E	11060262	100
0x8E3167D6aD6fda43392C5F54E48b478e0f95F18E	11060274	100
0x8E3167D6aD6fda43392C5F54E48b478e0f95F18E	11060284	100
0x8E3167D6aD6fda43392C5F54E48b478e0f95F18E	11060335	100
0x8E3167D6aD6fda43392C5F54E48b478e0f95F18E	11060348	100
0x8E3167D6aD6fda43392C5F54E48b478e0f95F18E	11060365	100
0x8E3167D6aD6fda43392C5F54E48b478e0f95F18E	11060438	100
0x8E3167D6aD6fda43392C5F54E48b478e0f95F18E	11060575	100
0x8E3167D6aD6fda43392C5F54E48b478e0f95F18E	11067236	100
0x8E3167D6aD6fda43392C5F54E48b478e0f95F18E	11067245	100
0x8E3167D6aD6fda43392C5F54E48b478e0f95F18E	11067250	100
0x8E3167D6aD6fda43392C5F54E48b478e0f95F18E	11067256	100
0xe380e4b84f1A9c17450b14D82a2F0461d104C36D	11067905	10
0xe380e4b84f1A9c17450b14D82a2F0461d104C36D	11067906	10
0xeed88C9Bfd653f22B1206795Ff3E76Bf6Fd512B4	11069557	10
0xb4D6eaEA0009CB185b7B4907245676000B8fBAB7	11070224	10
0xb4D6eaEA0009CB185b7B4907245676000B8fBAB7	11070245	10
0xb4D6eaEA0009CB185b7B4907245676000B8fBAB7	8457424	0.1
0xfd27C42fE585a660BFbA110b7742e54d54174502	11070654	10
0x64e6FdD639e1811272fD5B0BC051580E84Bf93bC	11071037	10
0x64e6FdD639e1811272fD5B0BC051580E84Bf93bC	11074925	100
0x64e6FdD639e1811272fD5B0BC051580E84Bf93bC	11074932	100
0x64e6FdD639e1811272fD5B0BC051580E84Bf93bC	11074940	100
0x64e6FdD639e1811272fD5B0BC051580E84Bf93bC	11074956	100
0x64e6FdD639e1811272fD5B0BC051580E84Bf93bC	11074969	100
0x64e6FdD639e1811272fD5B0BC051580E84Bf93bC	11075992	100
0x64e6FdD639e1811272fD5B0BC051580E84Bf93bC	11075999	100
0x64e6FdD639e1811272fD5B0BC051580E84Bf93bC	11076005	100
0x64e6FdD639e1811272fD5B0BC051580E84Bf93bC	11076009	100
0x64e6FdD639e1811272fD5B0BC051580E84Bf93bC	11076012	100
0x64e6FdD639e1811272fD5B0BC051580E84Bf93bC	11077561	100
0x64e6FdD639e1811272fD5B0BC051580E84Bf93bC	11077573	100
0x64e6FdD639e1811272fD5B0BC051580E84Bf93bC	11077608	100
0x64e6FdD639e1811272fD5B0BC051580E84Bf93bC	11077608	100
0x64e6FdD639e1811272fD5B0BC051580E84Bf93bC	11077608	100
0x64e6FdD639e1811272fD5B0BC051580E84Bf93bC	11081548	100
0x64e6FdD639e1811272fD5B0BC051580E84Bf93bC	11081548	100
0x64e6FdD639e1811272fD5B0BC051580E84Bf93bC	11081548	100
0x64e6FdD639e1811272fD5B0BC051580E84Bf93bC	11081548	100
0x64e6FdD639e1811272fD5B0BC051580E84Bf93bC	11081549	100
0x64e6FdD639e1811272fD5B0BC051580E84Bf93bC	11084273	100
0x64e6FdD639e1811272fD5B0BC051580E84Bf93bC	11084273	100
0x64e6FdD639e1811272fD5B0BC051580E84Bf93bC	11084289	100
0x64e6FdD639e1811272fD5B0BC051580E84Bf93bC	11084289	100
0x64e6FdD639e1811272fD5B0BC051580E84Bf93bC	11084290	100
0x64e6FdD639e1811272fD5B0BC051580E84Bf93bC	11087933	100
0x64e6FdD639e1811272fD5B0BC051580E84Bf93bC	11087941	100
0x64e6FdD639e1811272fD5B0BC051580E84Bf93bC	11087941	100
0x64e6FdD639e1811272fD5B0BC051580E84Bf93bC	11087942	100
0x64e6FdD639e1811272fD5B0BC051580E84Bf93bC	11087942	100
0x64e6FdD639e1811272fD5B0BC051580E84Bf93bC	11094463	100
0x64e6FdD639e1811272fD5B0BC051580E84Bf93bC	11094463	100
0x64e6FdD639e1811272fD5B0BC051580E84Bf93bC	11094463	100
0x64e6FdD639e1811272fD5B0BC051580E84Bf93bC	11094463	100
0x64e6FdD639e1811272fD5B0BC051580E84Bf93bC	11094463	100
0xD18001F022154654149ed45888C9c29Def6d3CE6	11072511	10
0xadE20C04492852c0472117c90d96F80d08f25cDc	11073793	10
0x52951951460d09952273D3D101E03Ee8c461cB93	11074540	10
0x52951951460d09952273D3D101E03Ee8c461cB93	8463315	0.1
0xE22454864bd9e4D3d7243cDBA599f94e60059B2c	11074781	10
0x5c1F0648EDfDeE065EeFCD252c5178Ba49ba8177	11075392	10
0x2452AEaE3B64aB9415eB81DA67FcbC7AfaF91A01	11075603	10
0x2452AEaE3B64aB9415eB81DA67FcbC7AfaF91A01	11081837	10
0x2452AEaE3B64aB9415eB81DA67FcbC7AfaF91A01	11091823	10
0x2452AEaE3B64aB9415eB81DA67FcbC7AfaF91A01	11075540	0.1
0x3331aF92A94E207301878BCa22EbfA9067cdC466	11075770	10
0x3331aF92A94E207301878BCa22EbfA9067cdC466	11308186	10
0x0551A0EC707c47a818424120EFaC9d4fdCf24e91	11077039	10
0xc766210d90D29bfcE05f5DA196fD8734f2275FBb	11077544	10
0x79BAF6bE2a02Fc789fF05E1089Fe39b5451634E1	11078410	10
0xc8E01acEa291e4df4Fedee1d3bedAd538d4C9e59	11079435	10
0xc8E01acEa291e4df4Fedee1d3bedAd538d4C9e59	11073362	0.1
0x9aD283197162c3c29B93548692c2E539A4d53410	11079573	10
0xed272F00E4afD7c6cBC34FA3380d87E0dC81Eb7B	11080460	10
0xed272F00E4afD7c6cBC34FA3380d87E0dC81Eb7B	11080470	10
0x8415Bf6189534252dCC5287A4584A4A735Da16d5	11080559	10
0x8415Bf6189534252dCC5287A4584A4A735Da16d5	11081038	10
0x1DAe8445B93605275c65270918EF1e9AfA2Be49F	11080622	10
0x1DAe8445B93605275c65270918EF1e9AfA2Be49F	11080655	10
0x1DAe8445B93605275c65270918EF1e9AfA2Be49F	11080655	10
0xbe94e25830DD5c5F8b0BF2b50e84571b7e6Df27C	11081347	10
0x8B0A5d68246b20568790fCa70412a1bBc95cC63C	11081650	10
0x8B0A5d68246b20568790fCa70412a1bBc95cC63C	11147287	10
0x8B0A5d68246b20568790fCa70412a1bBc95cC63C	11200626	10
0x8B0A5d68246b20568790fCa70412a1bBc95cC63C	11200686	10
0x8B0A5d68246b20568790fCa70412a1bBc95cC63C	11211024	10
0x10EE3a30c67dd2D3D3F919F147dae3801DF85410	11081663	10
0x10EE3a30c67dd2D3D3F919F147dae3801DF85410	11194609	10
0x842004C01710cbA929c8cB4B2b56bf4BDf64DE28	11082974	10
0xE5BB314A7a7DF4F65DfD8F981118ee4c998abA39	11084625	10
0xd676fd3aa9a4C1538215F5C4De26EEA27eA30707	11086163	10
0x35499547ba3Eaa28DE93a8350CBaCb8c0c29347A	11087210	10
0x35499547ba3Eaa28DE93a8350CBaCb8c0c29347A	11094597	0.1
0xDAb18a9317593C2b908BF6a488152994fEDE6728	11087256	10
0xC2cFb27363534CD6d35C7fd0E3ec7c31E4d1Fb78	11087428	10
0xB1Bfba21507d1F7890b9515D94FBd07c7df11DFC	11087554	10
0xB1Bfba21507d1F7890b9515D94FBd07c7df11DFC	11088202	10
0xB1Bfba21507d1F7890b9515D94FBd07c7df11DFC	11094255	10
0xB1Bfba21507d1F7890b9515D94FBd07c7df11DFC	11094285	10
0xB1Bfba21507d1F7890b9515D94FBd07c7df11DFC	11094365	10
0x0e5b8e6c4E0Cb17d4B06795B99C1a9832124BE5a	11087760	10
0x1E42D336E87bBf1e77A543e4d7ab2E7254fA2534	11087966	10
0x1E42D336E87bBf1e77A543e4d7ab2E7254fA2534	11115312	10
0x1E42D336E87bBf1e77A543e4d7ab2E7254fA2534	11115318	10
0x1E42D336E87bBf1e77A543e4d7ab2E7254fA2534	11115320	10
0x1E42D336E87bBf1e77A543e4d7ab2E7254fA2534	11115325	10
0x36dbcbB5C90E9b00aB658353696610CC5d7B7002	11088515	10
